index,acquired,bankruptcy,company,company_name,description,industry,ticker
584,FALSE,FALSE,CSX CORPORATION (CSX),Csx Corporation,"CSX provides railroad transportation services and transport of intermodal containers and trailers, primarily in the Eastern U.S. and Canadian provinces of Ontario and Quebec.",transportation,CSX
585,TRUE,FALSE,CSRA INC. (CSRA),Csra Inc.,CSRA provides information technology services to the U.S. federal government. The Department of Defense is the company's largest customer.,IT services,CSRA
586,FALSE,FALSE,"CISCO SYSTEMS, INC. (CSCO)","Cisco Systems, Inc.","Cisco designs and sells networking and communications products, including switches; routers; voice, video and data communication and collaboration applications; digital video and interactive set-top boxes, cable modems and service provider solutions; and data center software and hardware,","hardware,telecommunications",CSCO
587,FALSE,FALSE,CORVEL CORPORATION (CRVL),Corvel Corporation,"CorVel provides workers’ compensation solutions for employers, third party administrators, insurance companies, and government agencies. Services include claims management, bill review, preferred provider networks, utilization management, case management, pharmacy services, directed care and Medicare services.",business services,CRVL
588,FALSE,FALSE,"SALESFORCE.COM, INC. (CRM)","Salesforce.Com, Inc.","Salesforce provides enterprise cloud computing solutions, with a focus on customer relationship management, or CRM.","business services,IT services,software",CRM
589,TRUE,FALSE,CELERA CORPORATION (CRA),Celera Corporation,"Acquired by Quest Diagnostics in 2011, Celera provided cardiovascular disease clinical laboratory testing services, and developed, manufactured, and oversaw the commercialization of molecular diagnostic products.",health care,CRA
590,FALSE,FALSE,CRANE CO. (CR),Crane Co.,"Crane is a diversified manufacturer of industrial products that include valves for the chemical, oil and gas, power, construction, and other industries; payment acceptance products for retail self-checkout, vending, casino gaming, government lotteries, parking and transit fare collection; custom products used in landing systems, sensing and utility systems, fluid management, seat actuation, power and microelectronic applications, and micr","equipment,manufacturing",CR
591,TRUE,FALSE,COMPUWARE CORPORATION (CPWR),Compuware Corporation,"Compuware is an enterprise software vendor. Its application monitoring software provides IT teams with a view of application performance, availability, and service levels. Its Mainframe software products support development, maintenance, testing, and data compliance of mainframe applications in the IBM z/OS environment.","IT services,software",CPWR
592,FALSE,FALSE,CAPRI HOLDINGS LIMITED (CPRI),Capri Holdings Limited,"Capri Holdings Limited is a fashion luxury group, consisting of Michael Kors, Versace, and Jimmy Choo brands. The company sells women’s and men’s accessories, footwear, watches, jewelry, eyewear and fragrances.",consumer goods,CPRI
593,TRUE,TRUE,CALPINE CORPORATION (CPN),Calpine Corporation,"Acquired in 2018, Calpine sold power, steam, and other energy products and services to utilities, electric system operators, industrial and agricultural companies, municipalities, as well as retail commercial, industrial and residential customers. The company primarily operated natural gas-fired and geothermal power plants in North America, with presence in California, Texas, and the Northeast and Mid-Atlantic regions of the U.S.",energy,CPN
594,FALSE,FALSE,CAMPBELL SOUP COMPANY (CPB),Campbell Soup Company,"Campbell Soup Company manufactures and markets branded convenience food products, including Campbell’s condensed and ready-to-serve soups; Swanson broth and stocks; Prego pasta sauces; Pace Mexican sauces; Campbell’s gravies, pasta, beans and dinner sauces; Swanson canned poultry; Plum food and snacks; Pepperidge Farm bakery and frozen products; V8 beverages, and Campbell’s tomato juice.",consumer goods,CPB
595,TRUE,FALSE,COVIDIEN PLC (COV),Covidien Plc,"Acquired by Medtronic plc in 2015, Covidien developed, manufactured and sold medical devices, pharmaceuticals, and medical supplies for use in clinical and home settings.","health care,medical devices",COV
596,FALSE,FALSE,COTY INC. (COTY),Coty Inc.,"Coty provides color cosmetics, retail hair coloring and styling products, body care and fragrances.",consumer goods,COTY
597,FALSE,FALSE,COSTCO WHOLESALE CORPORATION (COST),Costco Wholesale Corporation,"Costco operates membership warehouses based on the concept that offering low prices on a limited selection of branded and private-label products will produce high sales volumes and rapid inventory turnover. The company operates in the U.S., Canada, the U.K., Mexico, Japan, Australia, Spain, and through majority-owned subsidiaries in Taiwan and Korea.",retail,COST
598,FALSE,FALSE,CONOCOPHILLIPS (COP),Conocophillips,ConocoPhillips is an oil and gas exploration and production company with operations in over 20 countries.,energy,COP
599,FALSE,FALSE,"THE COOPER COMPANIES, INC. (COO)","The Cooper Companies, Inc.",Cooper makes contact lenses and provides products and services focusing on women's health and in-vitro fertilization.,"medical devices,pharmaceuticals",COO
600,TRUE,FALSE,"ROCKWELL COLLINS, INC. (COL)","Rockwell Collins, Inc.","Acquired by United Technologies in November 2018, Rockwell Collins designed, produced and supported communications and aviation systems for commercial and military customers. Company products included avionics, aircraft cabin electronics, communications and navigation systems, situational awareness and surveillance products, electro-mechanical pilot control solutions, precision targeting, electronic warfare and range and training systems,",equipment,COL
601,FALSE,FALSE,CABOT OIL & GAS CORPORATION (COG),Cabot Oil & Gas Corporation,"Cabot is engaged in natural gas and oil development, exploitation, exploration and production in the continental U.S.",energy,COG
602,FALSE,FALSE,CAPITAL ONE FINANCIAL CORPORATION (COF),Capital One Financial Corporation,"Capital One is a financial services holding company. Its principal subsidiaries are: Capital One Bank (USA), National Association, offering credit and debit card products, and Capital One, National Association, which offers banking products and financial services to consumers, small businesses and commercial clients.","banking,financial company,financial services",COF
603,FALSE,FALSE,CONSOL ENERGY INC (CNX),Consol Energy Inc,CONSOL Energy engages in oil and gas exploration and production and coal mining in the Appalachian Basin.,energy,CNX
604,FALSE,FALSE,"CENTERPOINT ENERGY, INC. (CNP)","Centerpoint Energy, Inc.","CenterPoint is a public utility holding company, whose subsidiaries provide electricity and gas in the Texas Gulf Coast area that includes the city of Houston. The company owns and operates natural gas distribution systems, offering natural gas supplies primarily to commercial and industrial customers and electric and gas utilities.",utility,CNP
605,FALSE,FALSE,"CNO FINANCIAL GROUP, INC. (CNO)","Cno Financial Group, Inc.","CNO provides health insurance, annuity, and individual life insurance products, focusing on middle-income pre-retiree and retired Americans. The company sells its products through career agents, independent producers, and direct marketing.","financial company,insurance",CNO
606,FALSE,FALSE,CENTENE CORPORATION (CNC),Centene Corporation,"Centene provides health plan coverage to individuals through government subsidized programs, including Medicaid and the Supplemental Security Income Program, as well as healthcare services to state programs, correctional facilities, healthcare organizations, employer groups and other commercial organizations.",health care,CNC
607,TRUE,FALSE,"COMVERSE TECHNOLOGY, INC (CMVT)","Comverse Technology, Inc","Acquired by Verint Systems in 2013, Comverse provided prepaid and postpaid billing and customer management software products to wireless, wireline and cable network operators.","software,telecommunications",CMVT
608,FALSE,FALSE,CMS ENERGY CORPORATION (CMS),Cms Energy Corporation,"CMS Energy is an energy company operating primarily in Michigan. It is the parent holding company of Consumers, an electric and gas utility, and CMS Enterprises, an independent power producer.",utility,CMS
609,FALSE,FALSE,CUMMINS INC. (CMI),Cummins Inc.,"Cummins designs, manufactures, distributes and services diesel and natural gas engines and engine-related component products, including filtration, after-treatment, turbochargers, fuel systems, controls systems, air handling systems and electric power generation systems. The company sells to original equipment manufacturers, distributors and other customers, and has a worldwide network of company-owned and independent distributors and dealers.",equipment,CMI
610,FALSE,FALSE,"CHIPOTLE MEXICAN GRILL, INC. (CMG)","Chipotle Mexican Grill, Inc.","Chipotle operates Chipotle Mexican Grill restaurants, which serve burritos, tacos, burrito bowls and salads, primarily in the U.S.",consumer services,CMG
611,FALSE,FALSE,CME GROUP INC. (CME),Cme Group Inc.,"CME Group traces it roots to the 1800's futures exchanges and the Chicago Mercantile Exchange. Company products include exchange-traded and privately negotiated futures and options contracts and swaps, traded through its electronic trading platform and its trading facilities in Chicago and New York City. The company also provides hosting, connectivity and customer support for electronic trading through its co-location services; clearing a",business services,CME
612,FALSE,FALSE,COMCAST CORPORATION (CMCSA),Comcast Corporation,"Comcast has two primary businesses: Comcast Cable and NBCUniversal. Comcast Cable provides video, high-speed Internet and voice services to residential and business customers in the U.S. under the XFINITY brand. NBCUniversal operates national and regional sports and news networks, NBC and Telemundo broadcast television stations, Universal Pictures, and Universal theme parks.",telecommunications,CMCSA
613,FALSE,FALSE,COMERICA INCORPORATED (CMA),Comerica Incorporated,"Comerica provides banking services primarily in Texas, California and Michigan.","banking,financial company",CMA
614,FALSE,FALSE,THE CLOROX COMPANY (CLX),The Clorox Company,"Clorox manufactures and markets consumer and professional products, including bleach and cleaning brands, clog removers, home and personal care products, cat litter, bags, wraps and containers, charcoal, dressings and sauces, and water-filtration brands. The company was founded in 1913.",consumer goods,CLX
615,FALSE,FALSE,CLIFFS NATURAL RESOURCES INC. (CLF),Cliffs Natural Resources Inc.,"Cliffs is a mining and natural resources company in the U.S., tracing its history to 1847. It supplies iron ore pellets to the North American steel industry from mines and pellet plants located in Michigan and Minnesota. Additionally, Cliffs operates an iron ore mining complex in Western Australia.",materials,CLF
616,FALSE,FALSE,COLGATE-PALMOLIVE COMPANY (CL),Colgate-Palmolive Company,"Colgate is a consumer products company founded in 1806. Its products include toothpaste, manual toothbrush, and mouthwash brands, as well as pharmaceutical products for dentists; liquid hand soap, shower gel, bar soap, deodorant and antiperspirant, shampoo and conditioner brands; dishwashing liquids, household cleaners and fabric softeners.",consumer goods,CL
617,FALSE,TRUE,CIT GROUP INC. (CIT),Cit Group Inc.,"CIT was formed in 1908. The company offers financing, leasing and advisory services, principally to middle market companies in a variety of industries in North America, and equipment financing and leasing solutions to the transportation industry worldwide. CIT provides banking and related services to commercial and individual customers through its CIT Bank, N.A. subsidiary, which has branches in southern California.","banking,financial company",CIT
618,FALSE,FALSE,CINCINNATI FINANCIAL CORPORATION (CINF),Cincinnati Financial Corporation,"Cincinnati Financial provides business, homeowner and auto insurance, life insurance, disability income policies and fixed annuities, marketed through independent insurance agencies in the U.S.","financial company,insurance",CINF
619,FALSE,FALSE,CIENA CORPORATION (CIEN),Ciena Corporation,"Ciena provides network operators with equipment, software and services for the transport, switching, aggregation and management of voice, video and data traffic on communications networks.","hardware,telecommunications",CIEN
620,FALSE,FALSE,CIGNA CORPORATION (CI),Cigna Corporation,"Cigna provides medical, dental, disability, life and accident insurance, primarily to employers and their employees, and seniors with Medicare and Medicaid plans.","financial company,health care,insurance",CI
621,FALSE,FALSE,"C.H. ROBINSON WORLDWIDE, INC. (CHRW)","C.H. Robinson Worldwide, Inc.","C.H. Robinson  is a third party logistics company, providing freight transportation services and logistics solutions to companies in a variety of industries. In addition to transportation, the company provides services for the buying, selling, and marketing of fresh fruits, vegetables, and other perishable items, which was its original business dating back to 1905.","business services,transportation",CHRW
622,FALSE,FALSE,CHESAPEAKE ENERGY CORPORATION (CHK),Chesapeake Energy Corporation,"Chesapeake is a U.S. oil and gas producer. The company has assets in the Eagle Ford Shale in Texas, the Utica Shale in Ohio and Pennsylvania, the Anadarko Basin in Oklahoma and Texas, the Niobrara Shale in the Powder River Basin in Wyoming, the Haynesville/Bossier Shales in Louisiana and Texas, the Marcellus Shale in the Appalachian Basin in Pennsylvania, and the Barnett Shale in the Fort Worth Basin in Texas.",energy,CHK
623,FALSE,FALSE,"CHURCH & DWIGHT CO., INC. (CHD)","Church & Dwight Co., Inc.","The company, founded in 1846, makes branded household, personal care and specialty consumer products, such as Arm & Hammer baking soda, cat litter, and laundry detergents, Trojan condoms, lubricants and vibrators, Oxiclean and Xtra cleaning solutions and detergents, Spinbrush toothbrushes, and First Response home pregnancy and ovulation test kits. The company sells its products through supermarkets, drugstores, convenience stores, and onl",consumer goods,CHD
624,TRUE,FALSE,CAREFUSION CORPORATION (CFN),Carefusion Corporation,"Acquired by Becton, Dickinson in 2015, CareFusion was a global medical technology company with products including IV infusion systems, valves, administration sets and accessories, automated medication dispensing and supply management systems, and respiratory ventilators.","health care,medical devices",CFN
625,FALSE,FALSE,"CITIZENS FINANCIAL GROUP, INC. (CFG)","Citizens Financial Group, Inc.","The company is a bank holding company, with retail bank operations in the New England, Mid-Atlantic and Midwest regions of the U.S.","banking,financial company",CFG
626,TRUE,FALSE,COUNTRYWIDE FINANCIAL CORPORATION (CFC),Countrywide Financial Corporation,"Countrywide Financial engaged in mortgage banking, banking and mortgage warehouse lending, dealing in securities and insurance underwriting. After suffering credit losses in 2007, the Company was acquired by Bank of America in 2008.","banking,financial company,financial services",CFC
627,FALSE,FALSE,"CF INDUSTRIES HOLDINGS, INC. (CF)","Cf Industries Holdings, Inc.","CF Holdings manufactures and distributes nitrogen fertilizer and other nitrogen products, serving farmers, distributors, and industrial users.",materials,CF
628,FALSE,FALSE,CERNER CORPORATION (CERN),Cerner Corporation,"Cerner supplies health care information technology. The company offers integrated clinical, financial and management information systems and services to hospitals, physician practices, laboratories, clinics, retail pharmacies, and employer sites.","health care,IT services",CERN
629,FALSE,FALSE,CELGENE CORPORATION (CELG),Celgene Corporation,"Celgene is a biopharmaceutical company that develops and commercializes therapies for the treatment of cancer and inflammatory diseases. Company products include Revlimid, Pomalyst/Imnovid, Abraxane, Otezla, Vidaza, Thalomid, and Istodax.","health care,pharmaceuticals",CELG
630,TRUE,FALSE,"CONSTELLATION ENERGY GROUP, INC (CEG)","Constellation Energy Group, Inc","Acquired by Excelon Corporation in 2012, Constellation Energy was an energy company that included a merchant energy business and a regulated electric and gas public utility in the City of Baltimore and 10 counties in Maryland.",utility,CEG
631,FALSE,FALSE,"CADENCE DESIGN SYSTEMS, INC. (CDNS)","Cadence Design Systems, Inc.","Cadence Design Systems offers software, services, and reusable integrated circuit designs to customers who design electronic products.",software,CDNS
632,TRUE,FALSE,"CLEAR CHANNEL COMMUNICATIONS, INC. (CCU)","Clear Channel Communications, Inc.","Prior to its 2006 acquisition, Clear Channel was a diversified media company engaged in radio broadcasting and outdoor advertising.",media,CCU
633,FALSE,FALSE,CARNIVAL CORPORATION (CCL),Carnival Corporation,"Carnival operates vacation cruise ships. Carnival Corporation and Carnival plc operate a dual listed company, with the businesses of both companies combined through a number of contracts, as if they were a single economic enterprise with a single senior executive management team and identical Boards of Directors, but each has retained its separate legal identity, stock exchange listing and its own shareholders.",consumer services,CCL
634,FALSE,FALSE,CROWN CASTLE INTERNATIONAL CORP. (CCI),Crown Castle International Corp.,"The company is a REIT that owns, operates and leases shared wireless infrastructure, such as towers and small cell networks supported by fiber.","real estate,REIT,telecommunications",CCI
635,FALSE,FALSE,"COCA-COLA ENTERPRISES, INC. (CCE)","Coca-Cola Enterprises, Inc.","Coca-Cola Enterprises, Inc. markets, produces, and distributes nonalcoholic beverages. The Company is the strategic bottling partner of The Coca-Cola Company (TCCC) in Western Europe, with 10-year bottling agreements with TCCC for each territory it serves.",manufacturing,CCE
636,TRUE,FALSE,"[FORMER] COCA-COLA ENTERPRISES, INC (CCE)","[Former] Coca-Cola Enterprises, Inc","Acquired by The Coca-Cola Company in 2010, Coca-Cola Enterprises had perpetual bottling rights within its U.S. territories for products with the name ""Coca-Cola."" The company marketed, produced, and distributed nonalcoholic beverages, principally made from syrups and concentrates purchased from The Coca-Cola Company",manufacturing,CCE.ACQ
637,FALSE,FALSE,CBS CORPORATION (CBS),Cbs Corporation,"CBS Corporation is a mass media company that operates the CBS Television Network, TV studios, Showtime Cable Network, the Movie Channel, CBS Sports Network, Simon & Schuster publishers, and a number of local broadcast TV and radio stations in the U.S.",media,CBS
638,FALSE,FALSE,"CBRE GROUP, INC. (CBRE)","Cbre Group, Inc.","CBRE Group is a commercial real estate services and investment firm with operations in major metropolitan areas throughout the world. The Company offers a full range of services to occupiers, owners, lenders and investors in office, retail, industrial, multifamily and other types of commercial real estate.",real estate,CBRE
639,FALSE,FALSE,"CBOE HOLDINGS, INC. (CBOE)","Cboe Holdings, Inc.","CBOE operates exchanges for trading options on various market indexes and futures contracts, such as options on the stocks of individual corporations or exchange-traded funds.",business services,CBOE
640,TRUE,FALSE,COOPER INDUSTRIES PLC (CBE),Cooper Industries Plc,"Acquired by Eaton Corporation in 2012, Cooper manufactured and sold electrical and circuit protection products, and hand tools, power tools, and automated assembly systems.",equipment,CBE
641,TRUE,FALSE,CHUBB CORP (CB),Chubb Corp,"Acquired by ACE Limited in 2015, the legacy Chubb Corp was a holding company for a family of property and casualty insurance companies known informally as the Chubb Group of Insurance Companies","financial company,insurance",CB.ACQ
642,FALSE,FALSE,CHUBB LIMITED (CB),Chubb Limited,"Chubb Limited is a global commercial, property, and casualty insurance and reinsurance provider.","financial company,insurance",CB
643,FALSE,FALSE,CATERPILLAR INC. (CAT),Caterpillar Inc.,"Caterpillar is a manufacturer of construction and mining equipment, diesel and natural gas engines, industrial gas turbines and diesel-electric locomotives. The company also provides financing and related services.",equipment,CAT
644,TRUE,FALSE,CAMERON INTERNATIONAL CORPORATION (CAM),Cameron International Corporation,"Acquired by Schlumberger in 2016, Cameron International provided flow equipment and services to the oil and gas industry.","engineering and construction,equipment",CAM
645,FALSE,FALSE,"CARDINAL HEALTH, INC. (CAH)","Cardinal Health, Inc.","Cardinal Health provides medical products and pharmaceuticals to hospitals, pharmacies, clinics laboratories and physician offices worldwide.",health care,CAH
646,FALSE,FALSE,"CONAGRA FOODS, INC. (CAG)","Conagra Foods, Inc.","ConAgra Foods is a packaged food company with brands such as Marie Callender's, Healthy Choice, Slim Jim, Hebrew National, Reddi-wip, and Egg Beaters. ConAgra Foods also supplies frozen potato and sweet potato products as well as other vegetable, spice, and grain products to restaurant, foodservice operator, and commercial customers.",consumer goods,CAG
647,FALSE,FALSE,"CA, INC. (CA)","Ca, Inc.","CA provides software solutions enabling customers to plan, develop, manage and secure applications and enterprise environments across distributed, cloud, mobile and mainframe platforms.","IT services,software",CA
648,FALSE,FALSE,CITIGROUP INC (C),Citigroup Inc,"Citigroup is a global diversified financial services holding company, whose businesses provide consumers, corporations, governments and institutions with a broad range of financial products and services, including consumer banking and credit, corporate and investment banking, securities brokerage, trade and securities services and wealth management. Citigroup has approximately 200 million customer accounts and does business in more than 1","banking,financial company",C
649,FALSE,FALSE,"BOSTON PROPERTIES, INC. (BXP)","Boston Properties, Inc.","Boston Properties is a self-administered and self-managed real estate investment trust (REIT) that owns and develops office properties in the U.S. Company properties are concentrated in Boston, Washington, DC, midtown Manhattan, San Francisco and Princeton, NJ.","real estate,REIT",BXP
650,FALSE,FALSE,BORGWARNER INC. (BWA),Borgwarner Inc.,"BorgWarner is a worldwide manufacturer of automotive powertrain systems and components primarily for passenger cars, sport-utility vehicles, vans and light trucks, as well as commercial and off-highway vehicles.",manufacturing,BWA
651,TRUE,FALSE,"ANHEUSER-BUSCH COMPANIES, INC (BUD)","Anheuser-Busch Companies, Inc","Acquired by InBev N.V./ S.A. in 2008,  Anheuser-Busch was a beer brewer with origins dating back to 1875.",consumer goods,BUD
652,FALSE,TRUE,PEABODY ENERGY CORPORATION (BTU),Peabody Energy Corporation,"Peabody Energy is a coal mining, marketing, and trading company in the U.S. and Australia.",materials,BTU
653,FALSE,FALSE,BOSTON SCIENTIFIC CORPORATION (BSX),Boston Scientific Corporation,"Boston Scientific Corporation is a worldwide developer, manufacturer and marketer of medical devices that are used in a broad range of interventional medical specialties including cardiac rhythm management, electrophysiology, interventional cardiology, peripheral interventions, neurovascular, endoscopy, urology, womens health and neuromodulation.","health care,medical devices",BSX
654,TRUE,FALSE,BEAR STEARNS COMPANIES INC. (BSC),Bear Stearns Companies Inc.,"Acquired by JPMorgan Chase & Co in 2008, Bear Stearns was a holding company that provided investment banking, securities and derivatives trading, clearance and brokerage services to corporations, governments, institutional and individual investors worldwide.","banking,financial company,financial services",BSC
655,TRUE,FALSE,"BIO-REFERENCE LABORATORIES, INC (BRLI)","Bio-Reference Laboratories, Inc","Acquired by OPKO HEALTH in 2015, Bio-Reference Laboratories was a clinical testing laboratory offering testing, information and related services to physician offices, clinics, hospitals, employers and governmental units.",health care,BRLI
656,TRUE,FALSE,"BARR PHARMACEUTICALS, INC. (BRL)","Barr Pharmaceuticals, Inc.","Acquired by Teva Pharmaceuticals in 2008, Barr Pharmaceuticals engaged in the development, manufacture and marketing of generic and proprietary pharmaceuticals, primarily in the United States, with a drug portfolio largely concentrated in the area of female healthcare.","health care,pharmaceuticals",BRL
657,FALSE,FALSE,BERKSHIRE HATHAWAY INC. (BRK.A),Berkshire Hathaway Inc.,"Berkshire Hathaway is a holding company. Its major subsidiaries are insurance businesses conducted on both a primary and a reinsurance basis, a freight rail transportation business, and a group of utility and energy generation and distribution businesses. Berkshire owns and operates a large number of other businesses. Operating subsidiaries are managed on a decentralized basis with no shared business functions.",conglomerate,BRK.A
658,TRUE,FALSE,BROADCOM CORPORATION (BRCM),Broadcom Corporation,"Acquired by Avago Technologies in 2016, Broadcom provided semiconductor solutions for wired and wireless communications.",hardware,BRCM
659,TRUE,FALSE,BURLINGTON NORTHERN SANTA FE CORPORATION (BNI),Burlington Northern Santa Fe Corporation,"Acquired by Berkshire Hathaway Inc. in 2010, Burlington Northern Santa Fe was primarily engaged in the freight rail transportation business.",transportation,BNI
660,FALSE,FALSE,BRISTOL-MYERS SQUIBB COMPANY (BMY),Bristol-Myers Squibb Company,"Bristol-Myers Squibb is a successor to a business started in 1887. The company develops, licenses, manufactures, distributes and sells pharmaceutical products that include chemically-synthesized drugs and biologics for cardiovascular, virology, including human immunodeficiency virus (HIV), oncology, neuroscience and other therapies.","health care,pharmaceuticals",BMY
661,FALSE,FALSE,"BEMIS COMPANY, INC. (BMS)","Bemis Company, Inc.","Bemis Company continues a business formed in 1858. The Company manufactures multilayer polymer, blown and cast film structures to produce packaging sold for a variety of food, medical, pharmaceutical, personal care, electronics, and industrial applications.","manufacturing,materials",BMS
662,TRUE,FALSE,BMC SOFTWARE INC (BMC),Bmc Software Inc,"Acquired in 2013, BMC Software provided systems management, service management and automation software primarily for large enterprises. Company solutions included mainframe, distributed and virtualized systems, applications, databases and IT process management solutions.",software,BMC
663,FALSE,FALSE,BALL CORPORATION (BLL),Ball Corporation,"Organized in 1880, Ball Corporation supplies metal packaging, such as aluminum and steel beverage containers, to the beverage, food, personal care and household products industries.",manufacturing,BLL
664,FALSE,FALSE,"BLACKROCK, INC. (BLK)","Blackrock, Inc.",,nan,BLK
665,FALSE,FALSE,BOOKING HOLDINGS INC. (BKNG),Booking Holdings Inc.,"Booking Holdings provides online reservations of accommodations, rental cars and travel services. The company operates Booking.com, priceline.com, KAYAK, agoda.com, Rentalcars.com, and OpenTable",internet,BKNG
666,FALSE,FALSE,"THE BUCKLE, INC. (BKE)","The Buckle, Inc.","The Buckle is a U.S. retailer of casual apparel, footwear, and accessories for fashion-conscious young men and women.",retail,BKE
667,FALSE,FALSE,THE BANK OF NEW YORK MELLON CORPORATION (BK),The Bank Of New York Mellon Corporation,"BNY Mellon has been in business since 1784. The banking subsidiaries of the company engage in trust and custody activities, investment management services, banking services and various securities-related activities.","banking,financial company",BK
668,TRUE,FALSE,BJ SERVICES COMPANY (BJS),Bj Services Company,"Acquired by Baker Hughes in 2009, BJ Services Company was a worldwide provider of pressure pumping and oilfield services, such as cementing, stimulation, well casing and tubular services, completion tools and pipeline services for the petroleum industry.","engineering and construction,energy",BJS
669,FALSE,FALSE,BIOGEN INC. (BIIB),Biogen Inc.,"Biogen is a global biopharmaceutical company that develops, manufactures and delivers therapies to patients for the treatment of neurodegenerative diseases, hematologic conditions and autoimmune disorders.","health care,pharmaceuticals",BIIB
670,FALSE,FALSE,"BIG LOTS, INC. (BIG)","Big Lots, Inc.","Big Lots is a U.S. discount retailer of food, consumables, home products, furniture, seasonal goods and electronics.",retail,BIG
671,TRUE,FALSE,BAKER HUGHES INCORPORATED (BHI),Baker Hughes Incorporated,"Acquired by GE in 2017, Baker Hughes was a global supplier of oilfield products and services, such as drill bits and drilling systems, tools for well logging, drilling fluids, electric submersible pumps, and upstream chemicals.","engineering and construction,energy",BHI
672,FALSE,FALSE,"BRIGHTHOUSE FINANCIAL, INC. (BHF)","Brighthouse Financial, Inc.",Brighthouse offers individual annuities and individual life insurance.,"financial company,insurance",BHF
673,FALSE,FALSE,BROWN-FORMAN CORPORATION (BF.A),Brown-Forman Corporation,"Brown-Forman is a successor to a business founded in 1870. The company manufactures, imports, bottles and sells alcoholic beverages under brands such as Jack Daniel’s, Finlandia, Korbel, el Jimador, Herradura, Canadian Mist and Chambord.",consumer goods,BF.A
674,FALSE,FALSE,"FRANKLIN RESOURCES, INC. (BEN)","Franklin Resources, Inc.","Franklin Resources is a holding company that offers investment management and related services under brand names including Franklin, Templeton, Mutual Series, Bissett, Fiduciary Trust, Darby, Balanced Equity Management and K2","asset management,banking,financial company",BEN
675,TRUE,FALSE,BEAM INC (BEAM),Beam Inc,"Acquired by Suntory Holdings Limited in January 2013, Beam Inc. engaged in the manufacture, production and sale of distilled spirits.",consumer goods,BEAM
676,FALSE,FALSE,"BECTON, DICKINSON AND COMPANY (BDX)","Becton, Dickinson And Company","Becton, Dickinson and Company is successor to a business started in 1897. The company develops, manufactures and sells medical devices, instrument systems and reagents used by healthcare institutions, life science researchers, clinical laboratories, the pharmaceutical industry and the general public.","health care,medical devices",BDX
677,TRUE,FALSE,BLACK & DECKER CORP (BDK),Black & Decker Corp,"Prior to its 2010 merger with The Stanley Works, Black & Decker was a manufacturer and marketer of power tools and accessories, hardware and home improvement products, and technology-based fastening systems.",manufacturing,BDK
678,TRUE,FALSE,"C. R. BARD, INC. (BCR)","C. R. Bard, Inc.","Founded in 1907, C. R. Bard designs, manufactures, and sells vascular, urology and oncology devices for surgical, diagnostic and patient care use.","health care,medical devices",BCR
679,FALSE,FALSE,BRUNSWICK CORPORATION (BC),Brunswick Corporation,"Brunswick was incorporated in 1907. The company designs, manufactures and markets recreational marine engines, boats, fitness and other active recreation products.",manufacturing,BC
680,FALSE,FALSE,"BEST BUY CO., INC. (BBY)","Best Buy Co., Inc.","Best Buy is a retailer of technology products with stores in the U.S., Canada and Mexico.",retail,BBY
681,FALSE,FALSE,BB&T CORPORATION (BBT),Bb&T Corporation,"BB&T is a financial holding company. Its Branch Bank subsidiary, established in 1872, provides banking and trust services for retail and commercial clients in the Mid-Atlantic and Southern states of the U.S.","banking,financial company",BBT
682,FALSE,FALSE,BED BATH & BEYOND INC. (BBBY),Bed Bath & Beyond Inc.,"Bed Bath & Beyond is a retailer of domestics merchandise, such as bed linens, bath items and kitchen textiles, and home furnishings. The company operates stores under names including Bed Bath & Beyond, Christmas Tree Shops, Harmon, buybuy BABY, World Market, and Cost Plus World Market, and online",retail,BBBY
683,FALSE,FALSE,BAXTER INTERNATIONAL INC. (BAX),Baxter International Inc.,"Baxter provides dialysis systems, sterile IV solutions, infusion systems and devices, parenteral nutrition, biosurgery products and anesthetics, and pharmacy automation products. Baxter products are used by hospitals, dialysis centers, nursing homes, clinics and by patients at home under physician supervision.","health care,pharmaceuticals",BAX
684,FALSE,FALSE,BANK OF AMERICA CORPORATION (BAC),Bank Of America Corporation,"Bank of America is a bank holding company that serves consumers, businesses, and governments with a full range of banking, investing, asset management and other financial and risk management products and services.","banking,financial company",BAC
685,FALSE,FALSE,THE BOEING COMPANY (BA),The Boeing Company,"Boeing produces and finances commercial airplanes, and produces military aircraft, electronics systems, satellites and launch vehicles, and other missile and defense systems.",equipment,BA
686,FALSE,FALSE,"AUTOZONE, INC. (AZO)","Autozone, Inc.","AutoZone is a retailer and distributor of automotive replacement parts and accessories, primarily in the U.S.",retail,AZO
687,FALSE,FALSE,"ACUITY BRANDS, INC. (AYI)","Acuity Brands, Inc.","The company provides lighting and building management solutions for commercial, institutional, industrial, infrastructure, and residential applications. Company products include luminaires, lighting controls and components, controllers for HVAC systems, power supplies, and prismatic skylights.","engineering and construction,equipment",AYI
688,TRUE,FALSE,"ALLEGHENY ENERGY, INC (AYE)","Allegheny Energy, Inc","Prior to its 2010 merger with FirstEnergy, Allegheny Energy owned and operated electric generation facilities and delivered electricity in Pennsylvania, West Virginia, Maryland and Virginia.",utility,AYE
689,FALSE,FALSE,AMERICAN EXPRESS COMPANY (AXP),American Express Company,"American Express Company was founded in 1850. The company is a bank holding company that provides charge and credit card products, merchant transaction processing and settlement, merchant financing, and other financial services.","banking,financial company,financial services",AXP
