index,acquired,bankruptcy,company,company_name,description,industry,ticker
614,False,False,THE CLOROX COMPANY (CLX),The Clorox Company,"Clorox manufactures and markets consumer and professional products, including bleach and cleaning brands, clog removers, home and personal care products, cat litter, bags, wraps and containers, charcoal, dressings and sauces, and water-filtration brands. The company was founded in 1913.",consumer goods,CLX
615,False,False,CLIFFS NATURAL RESOURCES INC. (CLF),Cliffs Natural Resources Inc.,"Cliffs is a mining and natural resources company in the U.S., tracing its history to 1847. It supplies iron ore pellets to the North American steel industry from mines and pellet plants located in Michigan and Minnesota. Additionally, Cliffs operates an iron ore mining complex in Western Australia.",materials,CLF
616,False,False,COLGATE-PALMOLIVE COMPANY (CL),Colgate-Palmolive Company,"Colgate is a consumer products company founded in 1806. Its products include toothpaste, manual toothbrush, and mouthwash brands, as well as pharmaceutical products for dentists; liquid hand soap, shower gel, bar soap, deodorant and antiperspirant, shampoo and conditioner brands; dishwashing liquids, household cleaners and fabric softeners.",consumer goods,CL
617,False,True,CIT GROUP INC. (CIT),Cit Group Inc.,"CIT was formed in 1908. The company offers financing, leasing and advisory services, principally to middle market companies in a variety of industries in North America, and equipment financing and leasing solutions to the transportation industry worldwide. CIT provides banking and related services to commercial and individual customers through its CIT Bank, N.A. subsidiary, which has branches in southern California.","banking,financial company",CIT
618,False,False,CINCINNATI FINANCIAL CORPORATION (CINF),Cincinnati Financial Corporation,"Cincinnati Financial provides business, homeowner and auto insurance, life insurance, disability income policies and fixed annuities, marketed through independent insurance agencies in the U.S.","financial company,insurance",CINF
619,False,False,CIENA CORPORATION (CIEN),Ciena Corporation,"Ciena provides network operators with equipment, software and services for the transport, switching, aggregation and management of voice, video and data traffic on communications networks.","hardware,telecommunications",CIEN
620,False,False,CIGNA CORPORATION (CI),Cigna Corporation,"Cigna provides medical, dental, disability, life and accident insurance, primarily to employers and their employees, and seniors with Medicare and Medicaid plans.","financial company,health care,insurance",CI
621,False,False,"C.H. ROBINSON WORLDWIDE, INC. (CHRW)","C.H. Robinson Worldwide, Inc.","C.H. Robinson  is a third party logistics company, providing freight transportation services and logistics solutions to companies in a variety of industries. In addition to transportation, the company provides services for the buying, selling, and marketing of fresh fruits, vegetables, and other perishable items, which was its original business dating back to 1905.","business services,transportation",CHRW
622,False,False,CHESAPEAKE ENERGY CORPORATION (CHK),Chesapeake Energy Corporation,"Chesapeake is a U.S. oil and gas producer. The company has assets in the Eagle Ford Shale in Texas, the Utica Shale in Ohio and Pennsylvania, the Anadarko Basin in Oklahoma and Texas, the Niobrara Shale in the Powder River Basin in Wyoming, the Haynesville/Bossier Shales in Louisiana and Texas, the Marcellus Shale in the Appalachian Basin in Pennsylvania, and the Barnett Shale in the Fort Worth Basin in Texas.",energy,CHK
623,False,False,"CHURCH & DWIGHT CO., INC. (CHD)","Church & Dwight Co., Inc.","The company, founded in 1846, makes branded household, personal care and specialty consumer products, such as Arm & Hammer baking soda, cat litter, and laundry detergents, Trojan condoms, lubricants and vibrators, Oxiclean and Xtra cleaning solutions and detergents, Spinbrush toothbrushes, and First Response home pregnancy and ovulation test kits. The company sells its products through supermarkets, drugstores, convenience stores, and onl",consumer goods,CHD
624,True,False,CAREFUSION CORPORATION (CFN),Carefusion Corporation,"Acquired by Becton, Dickinson in 2015, CareFusion was a global medical technology company with products including IV infusion systems, valves, administration sets and accessories, automated medication dispensing and supply management systems, and respiratory ventilators.","health care,medical devices",CFN
625,False,False,"CITIZENS FINANCIAL GROUP, INC. (CFG)","Citizens Financial Group, Inc.","The company is a bank holding company, with retail bank operations in the New England, Mid-Atlantic and Midwest regions of the U.S.","banking,financial company",CFG
626,True,False,COUNTRYWIDE FINANCIAL CORPORATION (CFC),Countrywide Financial Corporation,"Countrywide Financial engaged in mortgage banking, banking and mortgage warehouse lending, dealing in securities and insurance underwriting. After suffering credit losses in 2007, the Company was acquired by Bank of America in 2008.","banking,financial company,financial services",CFC
627,False,False,"CF INDUSTRIES HOLDINGS, INC. (CF)","Cf Industries Holdings, Inc.","CF Holdings manufactures and distributes nitrogen fertilizer and other nitrogen products, serving farmers, distributors, and industrial users.",materials,CF
628,False,False,CERNER CORPORATION (CERN),Cerner Corporation,"Cerner supplies health care information technology. The company offers integrated clinical, financial and management information systems and services to hospitals, physician practices, laboratories, clinics, retail pharmacies, and employer sites.","health care,IT services",CERN
629,False,False,CELGENE CORPORATION (CELG),Celgene Corporation,"Celgene is a biopharmaceutical company that develops and commercializes therapies for the treatment of cancer and inflammatory diseases. Company products include Revlimid, Pomalyst/Imnovid, Abraxane, Otezla, Vidaza, Thalomid, and Istodax.","health care,pharmaceuticals",CELG
630,True,False,"CONSTELLATION ENERGY GROUP, INC (CEG)","Constellation Energy Group, Inc","Acquired by Excelon Corporation in 2012, Constellation Energy was an energy company that included a merchant energy business and a regulated electric and gas public utility in the City of Baltimore and 10 counties in Maryland.",utility,CEG
631,False,False,"CADENCE DESIGN SYSTEMS, INC. (CDNS)","Cadence Design Systems, Inc.","Cadence Design Systems offers software, services, and reusable integrated circuit designs to customers who design electronic products.",software,CDNS
632,True,False,"CLEAR CHANNEL COMMUNICATIONS, INC. (CCU)","Clear Channel Communications, Inc.","Prior to its 2006 acquisition, Clear Channel was a diversified media company engaged in radio broadcasting and outdoor advertising.",media,CCU
633,False,False,CARNIVAL CORPORATION (CCL),Carnival Corporation,"Carnival operates vacation cruise ships. Carnival Corporation and Carnival plc operate a dual listed company, with the businesses of both companies combined through a number of contracts, as if they were a single economic enterprise with a single senior executive management team and identical Boards of Directors, but each has retained its separate legal identity, stock exchange listing and its own shareholders.",consumer services,CCL
634,False,False,CROWN CASTLE INTERNATIONAL CORP. (CCI),Crown Castle International Corp.,"The company is a REIT that owns, operates and leases shared wireless infrastructure, such as towers and small cell networks supported by fiber.","real estate,REIT,telecommunications",CCI
635,False,False,"COCA-COLA ENTERPRISES, INC. (CCE)","Coca-Cola Enterprises, Inc.","Coca-Cola Enterprises, Inc. markets, produces, and distributes nonalcoholic beverages. The Company is the strategic bottling partner of The Coca-Cola Company (TCCC) in Western Europe, with 10-year bottling agreements with TCCC for each territory it serves.",manufacturing,CCE
636,True,False,"[FORMER] COCA-COLA ENTERPRISES, INC (CCE)","[Former] Coca-Cola Enterprises, Inc","Acquired by The Coca-Cola Company in 2010, Coca-Cola Enterprises had perpetual bottling rights within its U.S. territories for products with the name ""Coca-Cola."" The company marketed, produced, and distributed nonalcoholic beverages, principally made from syrups and concentrates purchased from The Coca-Cola Company",manufacturing,CCE
637,False,False,CBS CORPORATION (CBS),Cbs Corporation,"CBS Corporation is a mass media company that operates the CBS Television Network, TV studios, Showtime Cable Network, the Movie Channel, CBS Sports Network, Simon & Schuster publishers, and a number of local broadcast TV and radio stations in the U.S.",media,CBS
638,False,False,"CBRE GROUP, INC. (CBRE)","Cbre Group, Inc.","CBRE Group is a commercial real estate services and investment firm with operations in major metropolitan areas throughout the world. The Company offers a full range of services to occupiers, owners, lenders and investors in office, retail, industrial, multifamily and other types of commercial real estate.",real estate,CBRE
639,False,False,"CBOE HOLDINGS, INC. (CBOE)","Cboe Holdings, Inc.","CBOE operates exchanges for trading options on various market indexes and futures contracts, such as options on the stocks of individual corporations or exchange-traded funds.",business services,CBOE
640,True,False,COOPER INDUSTRIES PLC (CBE),Cooper Industries Plc,"Acquired by Eaton Corporation in 2012, Cooper manufactured and sold electrical and circuit protection products, and hand tools, power tools, and automated assembly systems.",equipment,CBE
641,True,False,CHUBB CORP (CB),Chubb Corp,"Acquired by ACE Limited in 2015, the legacy Chubb Corp was a holding company for a family of property and casualty insurance companies known informally as the Chubb Group of Insurance Companies","financial company,insurance",CB
642,False,False,CHUBB LIMITED (CB),Chubb Limited,"Chubb Limited is a global commercial, property, and casualty insurance and reinsurance provider.","financial company,insurance",CB
643,False,False,CATERPILLAR INC. (CAT),Caterpillar Inc.,"Caterpillar is a manufacturer of construction and mining equipment, diesel and natural gas engines, industrial gas turbines and diesel-electric locomotives. The company also provides financing and related services.",equipment,CAT
644,True,False,CAMERON INTERNATIONAL CORPORATION (CAM),Cameron International Corporation,"Acquired by Schlumberger in 2016, Cameron International provided flow equipment and services to the oil and gas industry.","engineering and construction,equipment",CAM
645,False,False,"CARDINAL HEALTH, INC. (CAH)","Cardinal Health, Inc.","Cardinal Health provides medical products and pharmaceuticals to hospitals, pharmacies, clinics laboratories and physician offices worldwide.",health care,CAH
646,False,False,"CONAGRA FOODS, INC. (CAG)","Conagra Foods, Inc.","ConAgra Foods is a packaged food company with brands such as Marie Callender's, Healthy Choice, Slim Jim, Hebrew National, Reddi-wip, and Egg Beaters. ConAgra Foods also supplies frozen potato and sweet potato products as well as other vegetable, spice, and grain products to restaurant, foodservice operator, and commercial customers.",consumer goods,CAG
647,False,False,"CA, INC. (CA)","Ca, Inc.","CA provides software solutions enabling customers to plan, develop, manage and secure applications and enterprise environments across distributed, cloud, mobile and mainframe platforms.","IT services,software",CA
648,False,False,CITIGROUP INC (C),Citigroup Inc,"Citigroup is a global diversified financial services holding company, whose businesses provide consumers, corporations, governments and institutions with a broad range of financial products and services, including consumer banking and credit, corporate and investment banking, securities brokerage, trade and securities services and wealth management. Citigroup has approximately 200 million customer accounts and does business in more than 1","banking,financial company",C
649,False,False,"BOSTON PROPERTIES, INC. (BXP)","Boston Properties, Inc.","Boston Properties is a self-administered and self-managed real estate investment trust (REIT) that owns and develops office properties in the U.S. Company properties are concentrated in Boston, Washington, DC, midtown Manhattan, San Francisco and Princeton, NJ.","real estate,REIT",BXP
650,False,False,BORGWARNER INC. (BWA),Borgwarner Inc.,"BorgWarner is a worldwide manufacturer of automotive powertrain systems and components primarily for passenger cars, sport-utility vehicles, vans and light trucks, as well as commercial and off-highway vehicles.",manufacturing,BWA
651,True,False,"ANHEUSER-BUSCH COMPANIES, INC (BUD)","Anheuser-Busch Companies, Inc","Acquired by InBev N.V./ S.A. in 2008,  Anheuser-Busch was a beer brewer with origins dating back to 1875.",consumer goods,BUD
652,False,True,PEABODY ENERGY CORPORATION (BTU),Peabody Energy Corporation,"Peabody Energy is a coal mining, marketing, and trading company in the U.S. and Australia.",materials,BTU
653,False,False,BOSTON SCIENTIFIC CORPORATION (BSX),Boston Scientific Corporation,"Boston Scientific Corporation is a worldwide developer, manufacturer and marketer of medical devices that are used in a broad range of interventional medical specialties including cardiac rhythm management, electrophysiology, interventional cardiology, peripheral interventions, neurovascular, endoscopy, urology, womens health and neuromodulation.","health care,medical devices",BSX
654,True,False,BEAR STEARNS COMPANIES INC. (BSC),Bear Stearns Companies Inc.,"Acquired by JPMorgan Chase & Co in 2008, Bear Stearns was a holding company that provided investment banking, securities and derivatives trading, clearance and brokerage services to corporations, governments, institutional and individual investors worldwide.","banking,financial company,financial services",BSC
655,True,False,"BIO-REFERENCE LABORATORIES, INC (BRLI)","Bio-Reference Laboratories, Inc","Acquired by OPKO HEALTH in 2015, Bio-Reference Laboratories was a clinical testing laboratory offering testing, information and related services to physician offices, clinics, hospitals, employers and governmental units.",health care,BRLI
656,True,False,"BARR PHARMACEUTICALS, INC. (BRL)","Barr Pharmaceuticals, Inc.","Acquired by Teva Pharmaceuticals in 2008, Barr Pharmaceuticals engaged in the development, manufacture and marketing of generic and proprietary pharmaceuticals, primarily in the United States, with a drug portfolio largely concentrated in the area of female healthcare.","health care,pharmaceuticals",BRL
657,False,False,BERKSHIRE HATHAWAY INC. (BRK.A),Berkshire Hathaway Inc.,"Berkshire Hathaway is a holding company. Its major subsidiaries are insurance businesses conducted on both a primary and a reinsurance basis, a freight rail transportation business, and a group of utility and energy generation and distribution businesses. Berkshire owns and operates a large number of other businesses. Operating subsidiaries are managed on a decentralized basis with no shared business functions.",conglomerate,BRK.A
658,True,False,BROADCOM CORPORATION (BRCM),Broadcom Corporation,"Acquired by Avago Technologies in 2016, Broadcom provided semiconductor solutions for wired and wireless communications.",hardware,BRCM
659,True,False,BURLINGTON NORTHERN SANTA FE CORPORATION (BNI),Burlington Northern Santa Fe Corporation,"Acquired by Berkshire Hathaway Inc. in 2010, Burlington Northern Santa Fe was primarily engaged in the freight rail transportation business.",transportation,BNI
660,False,False,BRISTOL-MYERS SQUIBB COMPANY (BMY),Bristol-Myers Squibb Company,"Bristol-Myers Squibb is a successor to a business started in 1887. The company develops, licenses, manufactures, distributes and sells pharmaceutical products that include chemically-synthesized drugs and biologics for cardiovascular, virology, including human immunodeficiency virus (HIV), oncology, neuroscience and other therapies.","health care,pharmaceuticals",BMY
661,False,False,"BEMIS COMPANY, INC. (BMS)","Bemis Company, Inc.","Bemis Company continues a business formed in 1858. The Company manufactures multilayer polymer, blown and cast film structures to produce packaging sold for a variety of food, medical, pharmaceutical, personal care, electronics, and industrial applications.","manufacturing,materials",BMS
662,True,False,BMC SOFTWARE INC (BMC),Bmc Software Inc,"Acquired in 2013, BMC Software provided systems management, service management and automation software primarily for large enterprises. Company solutions included mainframe, distributed and virtualized systems, applications, databases and IT process management solutions.",software,BMC
663,False,False,BALL CORPORATION (BLL),Ball Corporation,"Organized in 1880, Ball Corporation supplies metal packaging, such as aluminum and steel beverage containers, to the beverage, food, personal care and household products industries.",manufacturing,BLL
664,False,False,"BLACKROCK, INC. (BLK)","Blackrock, Inc.",,nan,BLK
665,False,False,BOOKING HOLDINGS INC. (BKNG),Booking Holdings Inc.,"Booking Holdings provides online reservations of accommodations, rental cars and travel services. The company operates Booking.com, priceline.com, KAYAK, agoda.com, Rentalcars.com, and OpenTable",internet,BKNG
666,False,False,"THE BUCKLE, INC. (BKE)","The Buckle, Inc.","The Buckle is a U.S. retailer of casual apparel, footwear, and accessories for fashion-conscious young men and women.",retail,BKE
667,False,False,THE BANK OF NEW YORK MELLON CORPORATION (BK),The Bank Of New York Mellon Corporation,"BNY Mellon has been in business since 1784. The banking subsidiaries of the company engage in trust and custody activities, investment management services, banking services and various securities-related activities.","banking,financial company",BK
668,True,False,BJ SERVICES COMPANY (BJS),Bj Services Company,"Acquired by Baker Hughes in 2009, BJ Services Company was a worldwide provider of pressure pumping and oilfield services, such as cementing, stimulation, well casing and tubular services, completion tools and pipeline services for the petroleum industry.","engineering and construction,energy",BJS
669,False,False,BIOGEN INC. (BIIB),Biogen Inc.,"Biogen is a global biopharmaceutical company that develops, manufactures and delivers therapies to patients for the treatment of neurodegenerative diseases, hematologic conditions and autoimmune disorders.","health care,pharmaceuticals",BIIB
670,False,False,"BIG LOTS, INC. (BIG)","Big Lots, Inc.","Big Lots is a U.S. discount retailer of food, consumables, home products, furniture, seasonal goods and electronics.",retail,BIG
671,True,False,BAKER HUGHES INCORPORATED (BHI),Baker Hughes Incorporated,"Acquired by GE in 2017, Baker Hughes was a global supplier of oilfield products and services, such as drill bits and drilling systems, tools for well logging, drilling fluids, electric submersible pumps, and upstream chemicals.","engineering and construction,energy",BHI
672,False,False,"BRIGHTHOUSE FINANCIAL, INC. (BHF)","Brighthouse Financial, Inc.",Brighthouse offers individual annuities and individual life insurance.,"financial company,insurance",BHF
673,False,False,BROWN-FORMAN CORPORATION (BF.A),Brown-Forman Corporation,"Brown-Forman is a successor to a business founded in 1870. The company manufactures, imports, bottles and sells alcoholic beverages under brands such as Jack Daniel’s, Finlandia, Korbel, el Jimador, Herradura, Canadian Mist and Chambord.",consumer goods,BF.A
674,False,False,"FRANKLIN RESOURCES, INC. (BEN)","Franklin Resources, Inc.","Franklin Resources is a holding company that offers investment management and related services under brand names including Franklin, Templeton, Mutual Series, Bissett, Fiduciary Trust, Darby, Balanced Equity Management and K2","asset management,banking,financial company",BEN
675,True,False,BEAM INC (BEAM),Beam Inc,"Acquired by Suntory Holdings Limited in January 2013, Beam Inc. engaged in the manufacture, production and sale of distilled spirits.",consumer goods,BEAM
676,False,False,"BECTON, DICKINSON AND COMPANY (BDX)","Becton, Dickinson And Company","Becton, Dickinson and Company is successor to a business started in 1897. The company develops, manufactures and sells medical devices, instrument systems and reagents used by healthcare institutions, life science researchers, clinical laboratories, the pharmaceutical industry and the general public.","health care,medical devices",BDX
677,True,False,BLACK & DECKER CORP (BDK),Black & Decker Corp,"Prior to its 2010 merger with The Stanley Works, Black & Decker was a manufacturer and marketer of power tools and accessories, hardware and home improvement products, and technology-based fastening systems.",manufacturing,BDK
678,True,False,"C. R. BARD, INC. (BCR)","C. R. Bard, Inc.","Founded in 1907, C. R. Bard designs, manufactures, and sells vascular, urology and oncology devices for surgical, diagnostic and patient care use.","health care,medical devices",BCR
679,False,False,BRUNSWICK CORPORATION (BC),Brunswick Corporation,"Brunswick was incorporated in 1907. The company designs, manufactures and markets recreational marine engines, boats, fitness and other active recreation products.",manufacturing,BC
680,False,False,"BEST BUY CO., INC. (BBY)","Best Buy Co., Inc.","Best Buy is a retailer of technology products with stores in the U.S., Canada and Mexico.",retail,BBY
681,False,False,BB&T CORPORATION (BBT),Bb&T Corporation,"BB&T is a financial holding company. Its Branch Bank subsidiary, established in 1872, provides banking and trust services for retail and commercial clients in the Mid-Atlantic and Southern states of the U.S.","banking,financial company",BBT
682,False,False,BED BATH & BEYOND INC. (BBBY),Bed Bath & Beyond Inc.,"Bed Bath & Beyond is a retailer of domestics merchandise, such as bed linens, bath items and kitchen textiles, and home furnishings. The company operates stores under names including Bed Bath & Beyond, Christmas Tree Shops, Harmon, buybuy BABY, World Market, and Cost Plus World Market, and online",retail,BBBY
683,False,False,BAXTER INTERNATIONAL INC. (BAX),Baxter International Inc.,"Baxter provides dialysis systems, sterile IV solutions, infusion systems and devices, parenteral nutrition, biosurgery products and anesthetics, and pharmacy automation products. Baxter products are used by hospitals, dialysis centers, nursing homes, clinics and by patients at home under physician supervision.","health care,pharmaceuticals",BAX
684,False,False,BANK OF AMERICA CORPORATION (BAC),Bank Of America Corporation,"Bank of America is a bank holding company that serves consumers, businesses, and governments with a full range of banking, investing, asset management and other financial and risk management products and services.","banking,financial company",BAC
685,False,False,THE BOEING COMPANY (BA),The Boeing Company,"Boeing produces and finances commercial airplanes, and produces military aircraft, electronics systems, satellites and launch vehicles, and other missile and defense systems.",equipment,BA
686,False,False,"AUTOZONE, INC. (AZO)","Autozone, Inc.","AutoZone is a retailer and distributor of automotive replacement parts and accessories, primarily in the U.S.",retail,AZO
687,False,False,"ACUITY BRANDS, INC. (AYI)","Acuity Brands, Inc.","The company provides lighting and building management solutions for commercial, institutional, industrial, infrastructure, and residential applications. Company products include luminaires, lighting controls and components, controllers for HVAC systems, power supplies, and prismatic skylights.","engineering and construction,equipment",AYI
688,True,False,"ALLEGHENY ENERGY, INC (AYE)","Allegheny Energy, Inc","Prior to its 2010 merger with FirstEnergy, Allegheny Energy owned and operated electric generation facilities and delivered electricity in Pennsylvania, West Virginia, Maryland and Virginia.",utility,AYE
689,False,False,AMERICAN EXPRESS COMPANY (AXP),American Express Company,"American Express Company was founded in 1850. The company is a bank holding company that provides charge and credit card products, merchant transaction processing and settlement, merchant financing, and other financial services.","banking,financial company,financial services",AXP
690,False,False,"AMERICAN WATER WORKS COMPANY, INC. (AWK)","American Water Works Company, Inc.","American Water Works provides regulated water and wastewater utility services to residential, commercial, and industrial customers in a number of states in the U.S.",utility,AWK
691,True,False,ALLIED WASTE INDUSTRIES INC (AW),Allied Waste Industries Inc,"Acquired by Republic Services in 2008, Allied Waste was a U.S. non-hazardous, solid waste management company, providing collection, transfer, recycling and disposal services to residential, commercial and industrial customers.","business services,consumer services",AW
692,False,False,AVERY DENNISON CORPORATION (AVY),Avery Dennison Corporation,"Avery Dennison produces tickets, tags, labels, and imprinting equipment, and supplies pressure-sensitive materials to printers, retailers, apparel manufacturers, and brand owners.",materials,AVY
693,False,False,"AVON PRODUCTS, INC. (AVP)","Avon Products, Inc.","Avon is a global manufacturer and marketer of beauty and related products, founded in 1886. Company product categories include skincare, cosmetics, fashion jewelry, apparel, footwear, accessories, housewares, entertainment products, children’s products and nutritional products.",consumer goods,AVP
694,False,False,BROADCOM LIMITED (AVGO),Broadcom Limited,"Broadcom designs analog and digital semiconductors for connectivity, focusing on analog III-V based products and digital and mixed signal complementary metal oxide semiconductor devices. Company products are used in data center networking, home connectivity, telecommunications, smartphones and base stations, factory automation, power generation, and electronic displays.",hardware,AVGO
695,False,False,"AVALONBAY COMMUNITIES, INC. (AVB)","Avalonbay Communities, Inc.","AvalonBay is a real estate investment trust (REIT)  that develops, owns and operates multifamily housing primarily in New England, the New York/New Jersey metro area, the Mid-Atlantic and the West coast of the U.S.","real estate,REIT",AVB
696,False,False,"ACTIVISION BLIZZARD, INC. (ATVI)","Activision Blizzard, Inc.","Activision Blizzard is a worldwide developer and publisher of online, personal computer, console, and mobile games.",software,ATVI
697,False,False,ALLEGHENY TECHNOLOGIES INCORPORATED (ATI),Allegheny Technologies Incorporated,"Allegheny produces titanium and titanium alloys, nickel-based alloys and specialty steels, precision forgings, castings and machined components, zirconium and alloys, and engineered steel products.",materials,ATI
698,False,False,ADTALEM GLOBAL EDUCATION INC. (ATGE),Adtalem Global Education Inc.,,nan,ATGE
699,False,False,ASHLAND INC. (ASH),Ashland Inc.,"Ashland is a global supplier of specialty chemicals and, through Valvoline, of branded automotive, commercial and industrial lubricants.",materials,ASH
700,False,False,"ARROW ELECTRONICS, INC. (ARW)","Arrow Electronics, Inc.","Arrow distributes electronic components, such as semiconductors, capacitors, resistors, power supplies, relays and switches to original equipment and contract manufacturers around the world.",business services,ARW
701,False,False,ARRIS INTERNATIONAL PLC (ARRS),Arris International Plc,"ARRIS provides set-top boxes, digital video and Internet Protocol Television distribution systems, broadband access infrastructure platforms, and associated data and voice customer premises equipment for cable, telephone, and digital broadcast satellite operators and media programmers.","equipment,hardware",ARRS
702,False,False,ARCONIC INC. (ARNC),Arconic Inc.,"Arconic (formerly Alcoa Inc.) makes sheet and plate aluminum, and forged and machined aluminum and titanium components for the aerospace, automotive, power and propulsion, transportation, and industrial markets.",materials,ARNC
703,True,False,"AIRGAS, INC. (ARG)","Airgas, Inc.","Airgas is a U.S. supplier of industrial, medical and specialty gases and equipment, such as welding equipment.",materials,ARG
704,False,False,"ALEXANDRIA REAL ESTATE EQUITIES, INC. (ARE)","Alexandria Real Estate Equities, Inc.","Alexandria is a REIT that develops and operates urban office space, primarily for life science and technology campuses.","real estate,REIT",ARE
705,False,False,"AMERIGAS PARTNERS, L.P. (APU)","Amerigas Partners, L.P.","AmeriGas Partners is the largest retail propane distributor in the U.S. serving residential, commercial, industrial, agricultural, and wholesale customers.",energy,APU
706,True,False,"APOLLO EDUCATION GROUP, INC. (APOL)","Apollo Education Group, Inc.","Acquired in 2017, Apollo Education Group offered undergraduate, graduate, certificate and nondegree programs online and on-campus, through University of Phoenix and other subsidiaries.",consumer services,APOL
707,False,False,AMPHENOL CORPORATION (APH),Amphenol Corporation,"Amphenol designs, manufactures and markets electrical, electronic and fiber optic connectors, antennas, sensors and coaxial and high-speed specialty cable for customers in the automotive, communications, aerospace, military, and industrial markets.",hardware,APH
708,False,False,"AIR PRODUCTS AND CHEMICALS, INC. (APD)","Air Products And Chemicals, Inc.","Air Products and Chemicals provides atmospheric gases, process and specialty gases, electronics and performance materials, and equipment and services to energy, electronics, chemicals, metals, and manufacturing customers worldwide.",materials,APD
709,False,False,ANADARKO PETROLEUM CORPORATION (APC),Anadarko Petroleum Corporation,"Anadarko Petroleum explores for, and produces oil and gas in the U.S., in the deepwater Gulf of Mexico, and in Algeria, Ghana, Mozambique, Colombia,  and other countries.",energy,APC
710,False,False,APACHE CORPORATION (APA),Apache Corporation,"Apache explores for, develops, and produces oil and gas in the U.S., Canada, Egypt, and the U.K.",energy,APA
711,False,False,A. O. SMITH CORPORATION (AOS),A. O. Smith Corporation,The company manufactures and markets residential and commercial gas and electric water heaters and water treatment products.,equipment,AOS
712,False,False,AON PLC (AON),Aon Plc,"Aon is a global provider of professional services to businesses. Company services include advisory and insurance and reinsurance brokerage services, helping clients place insurance risk with insurance carriers, and human resource services, such as actuarial, compensation planning, and benefits administration services.","business services,financial company,insurance",AON
713,False,False,"ANTHEM, INC. (ANTM)","Anthem, Inc.",Anthem is a U.S. health insurance company.,"financial company,health care,insurance",ANTM
714,False,False,"ANSYS, INC. (ANSS)","Ansys, Inc.","ANSYS develops and markets engineering simulation software used in academic, aerospace and defense, automotive, industrial equipment, electronics, biomedical, energy, materials and chemical processing, and other industries.",software,ANSS
715,False,True,"ALPHA NATURAL RESOURCES, INC. (ANR)","Alpha Natural Resources, Inc.","Prior to filing for bankruptcy in 2015, Alpha was a U.S. coal producer, supplying metallurgical coal for use in the steel-making process and thermal coal to electric utilities and manufacturing industries.","energy,materials",ANR
716,False,False,ABERCROMBIE & FITCH CO. (ANF),Abercrombie & Fitch Co.,"Abercrombie & Fitch is an apparel and accessories retailer that sells products under Abercrombie & Fitch, abercrombie kids, and Hollister brands.",retail,ANF
717,True,False,ANDREW CORPORATION (ANDW),Andrew Corporation,"Prior to its 2007 merger with CommScope, Andrew Corporation provided radio frequency (RF) products used in the infrastructure for wireless networks.",hardware,ANDW
718,True,False,ANDEAVOR (ANDV),Andeavor,"Acquired in 2018, Andeavor primarily manufactured, transported and sold transportation fuels and crude oil in the U.S.","energy,materials",ANDV
719,False,False,"AUTONATION, INC. (AN)","Autonation, Inc.","AutoNation is an automotive retailer with stores located predominantly in major metropolitan markets in the Sunbelt region of the U.S. The company sells new and used vehicles, repair and maintenance services, as well as wholesale parts.",retail,AN
720,False,False,"AMAZON.COM, INC. (AMZN)","Amazon.Com, Inc.","Amazon operates retail websites, provides computing, data storage, and database services, and manufactures and sells electronic devices, such as Kindle e-readers.","internet,IT services,retail",AMZN
721,False,False,AMERICAN TOWER CORPORATION (AMT),American Tower Corporation,"The company is a real estate investment trust (REIT) that owns and operates multi-tenant communications towers used by wireless service providers, radio and television broadcasters, and governments.","equipment,real estate,REIT,telecommunications",AMT
722,False,False,"ALEXANDER & BALDWIN, INC. (ALEX)","Alexander & Baldwin, Inc.","A&B develops, owns, and operates commercial and residential real estate properties, primarily in Hawaii. The company is also engaged in agricultural and construction materials businesses.","materials,real estate",ALEX
723,False,False,ALBEMARLE CORPORATION (ALB),Albemarle Corporation,"The company develops, manufactures and markets specialty chemicals, such as lithium compounds, bromine, and polymer catalysts for use in petroleum refining, consumer electronics, energy storage, construction, automotive, aerospace, pharmaceuticals, and other industries.",materials,ALB
724,False,False,"AKORN, INC. (AKRX)","Akorn, Inc.","Akorn develops, manufactures and markets generic, branded, and private-label prescription pharmaceuticals and over-the-counter consumer health products and animal pharmaceuticals. The company specializes in ophthalmics, injectables, oral liquids, otics, topicals, inhalants and nasal sprays.",pharmaceuticals,AKRX
725,False,False,"AKAMAI TECHNOLOGIES, INC. (AKAM)","Akamai Technologies, Inc.","Akamai provides content delivery network (CDN) services for delivering, optimizing and securing content and business applications over the Internet.","IT services,telecommunications",AKAM
726,False,False,ARTHUR J. GALLAGHER & CO. (AJG),Arthur J. Gallagher & Co.,"Gallagher provides insurance brokerage, consulting services, and third-party claims settlement and administration services, acting as an intermediary between insurers and their customers.",business services,AJG
727,False,False,"ASSURANT, INC. (AIZ)","Assurant, Inc.","Assurant is a global provider of specialized insurance products, such as extended service contracts and product warranties, e.g. for mobile devic, funeral cost insurance, and credit insurance in the event of death, unemployment or disability.","financial company,insurance",AIZ
728,False,False,APARTMENT INVESTMENT AND MANAGEMENT COMPANY (AIV),Apartment Investment And Management Company,Aimco is a self-administered and self-managed real estate investment trust (REIT). The company operates a portfolio of rental apartment homes.,"real estate,REIT",AIV
729,False,False,"AMERICAN INTERNATIONAL GROUP, INC. (AIG)","American International Group, Inc.","AIG is a global insurance company founded in 1919. The company provides property casualty insurance, life insurance, retirement products, mortgage insurance and other financial services.","financial company,insurance",AIG
